Exponent	Iterative	Recursive
7386	0.0030942	0.00587606
7387	0.00307798	0.00620294
7388	0.00311899	0.0062511
7389	0.00341702	0.00644302
7390	0.00322104	0.00590587
7391	0.00342417	0.00602293
7392	0.00320601	0.00609708
7393	0.00309086	0.00703311
7394	0.00307608	0.00584102
7395	0.0030899	0.00559902
7396	0.00328994	0.00571489
7397	0.00311112	0.00581789
7398	0.00327492	0.00595713
7399	0.00308585	0.0062902
7400	0.00308418	0.00564981
7401	0.00308013	0.00581884
7402	0.00331998	0.00616598
7403	0.00334692	0.00588608
7404	0.00309682	0.00615096
7405	0.0030818	0.00606298
7406	0.00308108	0.00581694
7407	0.00308299	0.00629115
7408	0.00311613	0.00591898
7409	0.00310087	0.00591803
7410	0.00336218	0.00601888
7411	0.00308299	0.00653315
7412	0.00328088	0.00563192
7413	0.00309515	0.005934
7414	0.00308299	0.00580096
7415	0.00311518	0.00612783
7416	0.00309277	0.00603414
7417	0.00329185	0.00613403
7418	0.00309205	0.00584793
7419	0.00311708	0.00570893
7420	0.00309801	0.00689483
7421	0.00312901	0.00591898
7422	0.00311399	0.00626397
7423	0.00318098	0.00562906
7424	0.00332594	0.00563312
7425	0.00310588	0.005934
7426	0.00311589	0.00583887
7427	0.00311804	0.00617886
7428	0.00315404	0.00606608
7429	0.00311613	0.00584602
7430	0.00313187	0.00563407
7431	0.00331879	0.00574708
7432	0.0031209	0.00603104
7433	0.00314403	0.00696588
7434	0.00313187	0.00631118
7435	0.00331903	0.00577378
7436	0.0033071	0.00571799
7437	0.00314307	0.00580406
7438	0.00333691	0.00594115
7439	0.00313115	0.00622296
7440	0.00312591	0.00617695
7441	0.00312304	0.00584412
7442	0.00313807	0.00571203
7443	0.00314689	0.00599813
7444	0.0031569	0.00592709
7445	0.00333095	0.00602102
7446	0.00315714	0.00636888
7447	0.00315905	0.006217
7448	0.00311899	0.00602484
7449	0.00312304	0.00592804
7450	0.003304	0.0059998
7451	0.00310493	0.00633121
7452	0.00310898	0.00567412
7453	0.00310612	0.00588608
7454	0.00311017	0.00581694
7455	0.00314403	0.00608492
7456	0.00311589	0.00599909
7457	0.00332999	0.00631785
7458	0.00333095	0.00618696
7459	0.00327706	0.00606298
7460	0.00338984	0.00722098
7461	0.003268	0.0060761
7462	0.00345492	0.00629807
7463	0.00325084	0.00658822
7464	0.00327206	0.0058651
7465	0.00324798	0.00616884
7466	0.00324321	0.00605798
7467	0.00345802	0.00619507
7468	0.00324988	0.00648594
7469	0.003268	0.00640178
7470	0.00325108	0.0061059
7471	0.00325203	0.00596213
7472	0.00343895	0.00610709
7473	0.00325084	0.00738621
7474	0.00326109	0.00636506
7475	0.00326395	0.00609398
7476	0.00328398	0.00590801
7477	0.00334287	0.0058682
7478	0.00316	0.00591683
7479	0.00334597	0.00603509
7480	0.00315499	0.00633597
7481	0.00316	0.00571394
7482	0.00315785	0.00589108
7483	0.00315881	0.00587916
7484	0.00355196	0.00607109
7485	0.00316501	0.00623298
7486	0.00315499	0.00742602
7487	0.00316286	0.005934
7488	0.00315309	0.00580287
7489	0.0033741	0.00588894
7490	0.00314808	0.0059948
7491	0.00334311	0.00611401
7492	0.00316191	0.00643015
7493	0.00316596	0.00570202
7494	0.00317693	0.00601387
7495	0.00317717	0.00588799
7496	0.00336599	0.00597692
7497	0.00318384	0.00667095
7498	0.00324893	0.00623298
7499	0.00314903	0.00593305
7500	0.0031569	0.00657296
7501	0.00333905	0.00601101
7502	0.00316501	0.006284
7503	0.00315905	0.00626588
7504	0.00314689	0.00601292
7505	0.00317192	0.005759
7506	0.00315213	0.00613689
7507	0.0031538	0.00598383
7508	0.0033679	0.00615287
7509	0.00316906	0.00661707
7510	0.00341582	0.00577211
7511	0.00315905	0.00595808
7512	0.00317597	0.00586104
7513	0.00334096	0.00701308
7514	0.00317693	0.00630307
7515	0.00316787	0.00637913
7516	0.00316215	0.00593686
7517	0.00321507	0.00583911
7518	0.00336599	0.00591993
7519	0.00322604	0.00604796
7520	0.00354004	0.00674915
7521	0.00316715	0.00645399
7522	0.00318694	0.00584102
7523	0.00316691	0.00601602
7524	0.00319386	0.00596905
7525	0.00336289	0.00600195
7526	0.00323009	0.00747991
7527	0.00317693	0.00585008
7528	0.00318003	0.00596404
7529	0.00319195	0.00597405
7530	0.00340009	0.00599504
7531	0.00318098	0.00637817
7532	0.00318193	0.00620413
7533	0.00322795	0.00599289
7534	0.0031662	0.00578785
7535	0.00340605	0.00589395
7536	0.00317502	0.00605893
7537	0.00338602	0.00610399
7538	0.00317812	0.00651693
7539	0.00318003	0.00577688
7540	0.00318384	0.00729799
7541	0.00332189	0.00624084
7542	0.00366211	0.00647593
7543	0.00329304	0.00660419
7544	0.00332093	0.00641894
7545	0.00352097	0.00601006
7546	0.00331402	0.0062418
7547	0.00340319	0.00616288
7548	0.00331903	0.0065701
7549	0.00330806	0.0063951
7550	0.00351405	0.00669408
7551	0.00331187	0.00617695
7552	0.00341916	0.00609684
7553	0.00330305	0.00735807
7554	0.00331783	0.00626898
7555	0.00340796	0.00637197
7556	0.00321984	0.0059762
7557	0.00321913	0.00586987
7558	0.00356197	0.00620317
7559	0.00326586	0.00600815
7560	0.00342107	0.006181
7561	0.00322509	0.00643992
7562	0.00325203	0.0058701
7563	0.00322008	0.00598001
7564	0.00321794	0.00598502
7565	0.00344586	0.0066061
7566	0.00328803	0.00738406
7567	0.00320697	0.00634193
7568	0.00324202	0.00601292
7569	0.00320697	0.00596809
7570	0.00341105	0.00598407
7571	0.00320005	0.00635815
7572	0.00321317	0.00619698
7573	0.00326085	0.00655699
7574	0.00322104	0.00584388
7575	0.00342202	0.00587296
7576	0.00324512	0.00633001
7577	0.00321698	0.00609899
7578	0.00323391	0.00651002
7579	0.00322485	0.00629807
7580	0.003479	0.00650597
7581	0.00322294	0.00619102
7582	0.00323105	0.00609899
7583	0.00320601	0.00644994
7584	0.00320911	0.00628304
7585	0.00341487	0.00630617
7586	0.00335407	0.00622797
7587	0.0034461	0.00617385
7588	0.00334001	0.00657105
7589	0.00361705	0.00678802
7590	0.00352097	0.00665903
7591	0.00332808	0.00625801
7592	0.0034399	0.00606704
7593	0.00334001	0.00738001
7594	0.00335097	0.00641108
7595	0.00334501	0.00658894
7596	0.00334597	0.00674009
7597	0.00344086	0.00605917
7598	0.00353193	0.00617409
7599	0.00334907	0.00640893
7600	0.00334096	0.00636911
7601	0.00335097	0.00662613
7602	0.00336313	0.00655508
7603	0.00356293	0.00620699
7604	0.00333714	0.00628591
7605	0.00335407	0.00623083
7606	0.00336909	0.00776982
7607	0.00340199	0.00662994
7608	0.00335503	0.00604701
7609	0.00336409	0.00623393
7610	0.00334907	0.00617003
7611	0.00353408	0.00630593
7612	0.00335383	0.00658798
7613	0.00335598	0.00686002
7614	0.00349092	0.00625896
7615	0.00335503	0.00608397
7616	0.00353909	0.00616503
7617	0.00336218	0.00657988
7618	0.00345683	0.00640702
7619	0.00355911	0.00748301
7620	0.00324297	0.006078
7621	0.00323415	0.00589991
7622	0.00324011	0.00621915
7623	0.00324416	0.00611591
7624	0.00344205	0.00671506
7625	0.00360489	0.00659299
7626	0.0033021	0.00583696
7627	0.003299	0.00611591
7628	0.00327492	0.00599408
7629	0.00348091	0.00615311
7630	0.00326109	0.00644302
7631	0.00327802	0.00634599
7632	0.00327492	0.00605106
7633	0.00326109	0.00671983
7634	0.00344396	0.00602198
7635	0.00325394	0.00639701
7636	0.00324392	0.00632906
7637	0.0032711	0.00609303
7638	0.00327992	0.00588393
7639	0.003443	0.00598407
7640	0.00326896	0.00610089
7641	0.00344896	0.0062139
7642	0.00326204	0.00650191
7643	0.00325894	0.00587416
7644	0.00326896	0.00609612
7645	0.00351286	0.00622797
7646	0.00346613	0.00701213
7647	0.00327611	0.00650597
7648	0.00325704	0.00637794
7649	0.00345302	0.00585485
7650	0.00324202	0.00594592
7651	0.00346112	0.00603604
7652	0.00326085	0.00632095
7653	0.00324082	0.00627017
7654	0.00325084	0.00656915
7655	0.00325084	0.00589299
7656	0.00345922	0.00593495
7657	0.00324202	0.0062499
7658	0.00324893	0.006145
7659	0.00327992	0.00748706
7660	0.00339484	0.00690699
7661	0.00370407	0.00588799
7662	0.00324988	0.00620818
7663	0.0032599	0.00612998
7664	0.00343895	0.00623107
7665	0.00326085	0.00651217
7666	0.0032692	0.00588179
7667	0.00326014	0.00608611
7668	0.003263	0.00637388
7669	0.00380898	0.00611806
7670	0.003268	0.00642705
7671	0.00328302	0.00633502
7672	0.0032692	0.00607896
7673	0.00327301	0.00668192
7674	0.00366592	0.00671697
7675	0.00331402	0.00639081
7676	0.00331712	0.00633597
7677	0.00330687	0.00661016
7678	0.00368118	0.00652885
7679	0.00352216	0.00599885
7680	0.00332117	0.0062809
7681	0.00331903	0.00629401
7682	0.00331807	0.00649285
7683	0.00334907	0.00660801
7684	0.00334001	0.00592804
7685	0.00336003	0.00620008
7686	0.00337505	0.00703382
7687	0.00348806	0.00626707
7688	0.00330114	0.00656891
7689	0.0033021	0.00590992
7690	0.00329494	0.00610614
7691	0.00327992	0.0060401
7692	0.00353909	0.00637794
7693	0.00328302	0.00646806
7694	0.00328088	0.00640106
7695	0.00329113	0.0061059
7696	0.00329113	0.00591207
7697	0.00349808	0.00605893
7698	0.00328612	0.00633597
7699	0.00328803	0.007267
7700	0.00328708	0.0065701
7701	0.00329089	0.00591803
7702	0.00349689	0.00602102
7703	0.00328708	0.00624609
7704	0.00329518	0.00620699
7705	0.00329804	0.00651407
7706	0.003299	0.0064261
7707	0.00369716	0.00653696
7708	0.00329494	0.00617695
7709	0.00331998	0.00624108
7710	0.00367212	0.00712085
7711	0.00342894	0.00649714
7712	0.00331283	0.00644779
7713	0.00332379	0.00678301
7714	0.00335693	0.00606894
7715	0.00356317	0.0061729
7716	0.00332594	0.00650406
7717	0.00357294	0.00641298
7718	0.00332594	0.00614619
7719	0.00333405	0.00594401
7720	0.00350904	0.00605798
7721	0.00333095	0.0063591
7722	0.00332808	0.0062809
7723	0.00332618	0.00660586
7724	0.00332189	0.00596404
7725	0.0035181	0.00596189
7726	0.00332594	0.00710607
7727	0.00337601	0.00615811
7728	0.00351691	0.0070281
7729	0.00388598	0.00692415
7730	0.00345683	0.00616598
7731	0.00345302	0.00623512
7732	0.00331807	0.00615096
7733	0.00352716	0.00623894
7734	0.00331688	0.00657415
7735	0.00331807	0.00645804
7736	0.00333285	0.0061779
7737	0.00332403	0.00603509
7738	0.00352716	0.00613499
7739	0.00332499	0.00746179
7740	0.00336695	0.00644898
7741	0.00352502	0.005898
7742	0.003335	0.00598717
7743	0.00355005	0.00609112
7744	0.003335	0.00641298
7745	0.00332189	0.00629997
7746	0.00351501	0.00642991
7747	0.00332594	0.00626206
7748	0.00371599	0.00638986
7749	0.00332117	0.00629091
7750	0.00332904	0.00619388
7751	0.00352216	0.00631285
7752	0.00332499	0.00774503
7753	0.00333881	0.006006
7754	0.00333118	0.00619984
7755	0.00334692	0.00614309
7756	0.00353503	0.00626493
7757	0.00332808	0.00696993
7758	0.00357604	0.00664592
7759	0.00353503	0.00598192
7760	0.00334096	0.00624609
7761	0.00334501	0.0061779
7762	0.00334311	0.00645494
7763	0.00334501	0.0064249
7764	0.00376606	0.00648499
7765	0.00335622	0.00617504
7766	0.00335813	0.00685501
7767	0.00335693	0.00630903
7768	0.00337791	0.00634193
7769	0.0035522	0.0064249
7770	0.00335288	0.00620317
7771	0.00374198	0.00644898
7772	0.00354719	0.006109
7773	0.00335598	0.00641394
7774	0.00336003	0.00633597
7775	0.00337791	0.00664592
7776	0.00335097	0.0060041
7777	0.00356483	0.0060432
7778	0.00338411	0.00632691
7779	0.00336719	0.00717688
7780	0.00342798	0.00655603
7781	0.00334787	0.00665593
7782	0.00356603	0.00613308
7783	0.00333905	0.00629497
7784	0.00335479	0.00616693
7785	0.00334787	0.0064888
7786	0.00334811	0.00639987
7787	0.00355411	0.00655508
7788	0.00335217	0.00620103
7789	0.00336599	0.00629401
7790	0.00369883	0.00643897
7791	0.00348496	0.0067029
7792	0.00349212	0.00774598
7793	0.00370002	0.00627899
7794	0.00378299	0.00685596
7795	0.00351596	0.00636196
7796	0.00351214	0.00665188
7797	0.00354314	0.00656486
7798	0.00371099	0.0067389
7799	0.00352192	0.00654507
7800	0.00350499	0.00602102
7801	0.00358582	0.00613403
7802	0.00339913	0.00642395
7803	0.00340199	0.00640702
7804	0.00340199	0.00665903
7805	0.00339699	0.00604296
7806	0.00357819	0.00672793
7807	0.00339317	0.00633502
7808	0.00339389	0.00635719
7809	0.00340199	0.00717402
7810	0.00337791	0.00680518
7811	0.00338888	0.00603318
7812	0.00339198	0.00630689
7813	0.00338507	0.00620985
7814	0.003582	0.00633097
7815	0.00338006	0.00664091
7816	0.00338817	0.00658894
7817	0.00339389	0.00624013
7818	0.00350118	0.00654101
7819	0.00359583	0.00712299
7820	0.00340986	0.00648284
7821	0.00342011	0.00650787
7822	0.00358605	0.00607491
7823	0.00341511	0.00627303
7824	0.00340319	0.00617886
7825	0.00341702	0.00647306
7826	0.00339007	0.00637579
7827	0.00360012	0.00652194
7828	0.00339293	0.00637412
7829	0.0034349	0.00607395
7830	0.00342107	0.00640011
7831	0.00373006	0.0066998
7832	0.00340819	0.00742483
7833	0.00341105	0.00673485
7834	0.00341105	0.00606394
7835	0.00361013	0.0061419
7836	0.00340891	0.0064168
7837	0.00340915	0.00639796
7838	0.00341702	0.00666094
7839	0.00341296	0.00679016
7840	0.00340605	0.00609422
7841	0.00340915	0.00633097
7842	0.00341702	0.0062449
7843	0.00360107	0.00633812
7844	0.00340605	0.00666714
7845	0.00340986	0.00657201
7846	0.00341797	0.00690818
7847	0.00341606	0.00613403
7848	0.00361085	0.00656796
7849	0.00385809	0.00721097
7850	0.00387096	0.0070231
7851	0.00373697	0.00631309
7852	0.00353885	0.00652099
7853	0.00354314	0.00643492
7854	0.00374794	0.00655007
7855	0.00354099	0.00682902
7856	0.00353599	0.006778
7857	0.00376582	0.00630403
7858	0.00354981	0.00651503
7859	0.00359392	0.00725818
7860	0.00355005	0.00672793
7861	0.00354099	0.00694799
7862	0.00356102	0.00683403
7863	0.00354695	0.00651002
7864	0.00354505	0.00636005
7865	0.0037179	0.00649905
7866	0.00355411	0.00676394
7867	0.00356507	0.006706
7868	0.00374794	0.00685
7869	0.00353909	0.00651789
7870	0.00354314	0.00645304
7871	0.00400805	0.00664115
7872	0.00355101	0.00788784
7873	0.00353789	0.00678992
7874	0.00374293	0.00632405
7875	0.00356507	0.00650406
7876	0.00356603	0.00645399
7877	0.00356078	0.00674415
7878	0.00355196	0.00687814
7879	0.00354195	0.00680709
7880	0.00354195	0.00651312
7881	0.00354886	0.00634813
7882	0.00374699	0.00644302
7883	0.00359082	0.00674319
7884	0.00354886	0.00667715
7885	0.00373292	0.00793815
7886	0.00356412	0.00636292
7887	0.00341892	0.00621819
7888	0.003618	0.00630999
7889	0.00341797	0.00659299
7890	0.0034349	0.00651503
7891	0.00343108	0.00682998
7892	0.00343013	0.0061059
7893	0.00383186	0.00650311
7894	0.00341606	0.00650501
7895	0.00341988	0.00641584
7896	0.00341511	0.00672197
7897	0.00343704	0.00681806
7898	0.00345492	0.00614095
7899	0.00344014	0.00717402
7900	0.00345087	0.00625801
7901	0.00365114	0.00647092
7902	0.00345397	0.00679207
7903	0.00345898	0.00614905
7904	0.00364399	0.00616407
7905	0.00343299	0.00674701
7906	0.00378394	0.00664616
7907	0.00345588	0.00734901
7908	0.00382209	0.00712109
7909	0.00358009	0.00642586
7910	0.003582	0.00656199
7911	0.00359988	0.00650001
7912	0.00377297	0.00762796
7913	0.00359607	0.00686908
7914	0.00359011	0.00682878
7915	0.00378799	0.00686693
7916	0.00358295	0.007478
7917	0.00358701	0.00716305
7918	0.00358701	0.00642896
7919	0.00360799	0.00659394
7920	0.00359106	0.00649214
7921	0.00376606	0.00651622
7922	0.00359702	0.00676584
7923	0.00359297	0.00666118
7924	0.00376511	0.00773096
7925	0.00361705	0.00692987
7926	0.0036571	0.00692511
7927	0.00382185	0.00699019
7928	0.003613	0.00720692
7929	0.00361609	0.00691319
7930	0.00373983	0.00642991
7931	0.00360107	0.00672698
7932	0.00358701	0.00654292
7933	0.00378394	0.00662613
7934	0.00358605	0.00688195
7935	0.00362611	0.00672388
7936	0.00377297	0.00788212
7937	0.00362802	0.00704813
7938	0.00363684	0.00696993
7939	0.00380802	0.00702691
7940	0.00363302	0.00662708
7941	0.00364804	0.00643682
7942	0.00382614	0.00652385
7943	0.0036459	0.00674701
7944	0.003649	0.00662303
7945	0.00363994	0.00714707
7946	0.00366402	0.00690699
7947	0.0036459	0.0068121
7948	0.0036459	0.008147
7949	0.00363708	0.00718403
7950	0.00363111	0.00705886
7951	0.00381398	0.00645781
7952	0.00364304	0.00664401
7953	0.003618	0.00655818
7954	0.00361896	0.00699496
7955	0.0038631	0.0066359
7956	0.00348997	0.00644588
7957	0.00351214	0.00671887
7958	0.00350904	0.00659704
7959	0.00368595	0.00662899
7960	0.00363994	0.0083282
7961	0.00350809	0.00680995
7962	0.00371218	0.00625491
7963	0.00350499	0.00643921
7964	0.00353718	0.00633097
7965	0.00372696	0.00635815
7966	0.00350499	0.00662303
7967	0.00371599	0.00708103
7968	0.00370288	0.00651908
7969	0.0035131	0.00675988
7970	0.00352502	0.00664401
7971	0.0035181	0.00689197
7972	0.00351214	0.008219
7973	0.0035162	0.00628686
7974	0.00350499	0.00648308
7975	0.00351	0.00632
7976	0.00370407	0.00639701
7977	0.00350595	0.00665498
7978	0.00352097	0.00648999
7979	0.00368881	0.00656319
7980	0.00352287	0.00678015
7981	0.00351095	0.0066669
7982	0.00351095	0.00691605
7983	0.00353694	0.00696182
7984	0.00351715	0.00682688
7985	0.00352407	0.00708008
7986	0.00353003	0.00657606
7987	0.00352812	0.00642681
7988	0.00351501	0.0066421
7989	0.00351882	0.00699997
7990	0.00400805	0.00660801
7991	0.0035069	0.00682807
7992	0.00349808	0.00668001
7993	0.00371289	0.00671983
7994	0.0035212	0.006989
7995	0.00351191	0.00682306
7996	0.0037148	0.00627708
7997	0.00351095	0.00718713
7998	0.00352216	0.00637794
7999	0.00355792	0.00667
8000	0.00353503	0.00672698
8001	0.00351906	0.00656605
8002	0.00351787	0.00681591
8003	0.00357199	0.00670385
8004	0.00372195	0.00674605
8005	0.00352597	0.00703001
8006	0.00361586	0.00763297
8007	0.00371909	0.00629997
8008	0.00352907	0.00651097
8009	0.00352812	0.00712705
8010	0.00371695	0.00645399
8011	0.00352883	0.00674701
8012	0.00352788	0.00677299
8013	0.00372601	0.00666189
8014	0.00353503	0.00689411
8015	0.00359678	0.00736117
8016	0.00382996	0.00706387
8017	0.00365305	0.00727296
8018	0.00367713	0.00653887
8019	0.00385809	0.00655103
8020	0.00365305	0.0067749
8021	0.0036521	0.00757003
8022	0.00384808	0.006675
8023	0.0036881	0.00705695
8024	0.00365305	0.00690293
8025	0.00384903	0.0069499
8026	0.00390196	0.00771713
8027	0.00353098	0.00685191
8028	0.00373101	0.0069418
8029	0.00384307	0.00682497
8030	0.00365305	0.00658607
8031	0.00384402	0.00661302
8032	0.00365496	0.00686598
8033	0.00366998	0.00767899
8034	0.00387812	0.00675988
8035	0.00370097	0.00693297
8036	0.00369906	0.00678492
8037	0.00389099	0.00691104
8038	0.00368905	0.00718307
8039	0.0036819	0.00705194
8040	0.00383019	0.00652385
8041	0.00378799	0.00716114
8042	0.00357604	0.0063529
8043	0.00377297	0.0064621
8044	0.00356412	0.00666499
8045	0.00356197	0.00749683
8046	0.00374103	0.00658512
8047	0.00354195	0.00691915
8048	0.00353885	0.00679302
8049	0.00354981	0.00703716
8050	0.00355983	0.00707197
8051	0.00358701	0.00633597
8052	0.00356293	0.00654101
8053	0.00356483	0.00641894
8054	0.00374389	0.006464
8055	0.00355101	0.00668311
8056	0.00356603	0.0065639
8057	0.00374198	0.00758505
8058	0.00358295	0.00682902
8059	0.00355697	0.0068059
8060	0.00374317	0.00683904
8061	0.00356817	0.00710487
8062	0.00354505	0.0063951
8063	0.00409818	0.00675297
8064	0.00355697	0.00660491
8065	0.00355196	0.00646901
8066	0.00374699	0.00651312
8067	0.00354981	0.00676107
8068	0.00354195	0.00661302
8069	0.00356507	0.0079391
8070	0.00358295	0.00704193
8071	0.003582	0.0068531
8072	0.00357294	0.00710416
8073	0.00359797	0.00654387
8074	0.0035882	0.0063498
8075	0.00359702	0.00662279
8076	0.00358701	0.00645804
8077	0.00376916	0.00652599
8078	0.00360203	0.00678992
8079	0.00359416	0.00666499
8080	0.00379086	0.00669289
8081	0.00359106	0.00799203
8082	0.00358701	0.00687814
8083	0.00376987	0.00694013
8084	0.003582	0.00666904
8085	0.0039618	0.00677395
8086	0.00396705	0.00677299
8087	0.00358796	0.00668311
8088	0.00359797	0.00654697
8089	0.00378489	0.00662208
8090	0.00359321	0.00682783
8091	0.00359416	0.00669885
8092	0.00378609	0.0067699
8093	0.00359106	0.00817609
8094	0.00359797	0.00694704
8095	0.00380015	0.00637889
8096	0.003618	0.00655389
8097	0.00360394	0.00643396
8098	0.00359797	0.00670481
8099	0.00360489	0.00674105
8100	0.00373006	0.00670695
8101	0.00360703	0.00686097
8102	0.00371504	0.00744104
8103	0.00359893	0.00678897
8104	0.00364399	0.00707293
8105	0.00359488	0.00861216
8106	0.00359702	0.00642586
8107	0.00364709	0.00678205
8108	0.00369596	0.00674319
8109	0.00361514	0.00654602
8110	0.00362301	0.00680804
8111	0.003613	0.00686502
8112	0.00360394	0.00668812
8113	0.00361896	0.00702405
8114	0.003613	0.00679421
8115	0.00383902	0.00688291
8116	0.00360799	0.007195
8117	0.00360513	0.00700808
8118	0.00384498	0.00715208
8119	0.00360799	0.00669289
8120	0.00361681	0.00657177
8121	0.00379801	0.0066781
8122	0.00373602	0.00746202
8123	0.003618	0.00673795
8124	0.00380802	0.00686812
8125	0.00360894	0.00703406
8126	0.00368118	0.00691581
8127	0.003824	0.00704408
8128	0.00364184	0.00719619
8129	0.00367689	0.00646305
8130	0.00383496	0.00719404
8131	0.00363398	0.00667095
8132	0.00365615	0.00668192
8133	0.00382996	0.00668597
8134	0.00366092	0.00695586
8135	0.00363493	0.00689793
8136	0.00383401	0.00731206
8137	0.00369	0.00714803
8138	0.00363302	0.0070641
8139	0.00383401	0.00702
8140	0.00369	0.00667
8141	0.00363803	0.00653696
8142	0.00385094	0.00730896
8143	0.00364304	0.00679302
8144	0.00362492	0.00672197
8145	0.00381708	0.00673485
8146	0.00363302	0.0070889
8147	0.00362682	0.00684905
8148	0.00385594	0.00697112
8149	0.00362515	0.00727487
8150	0.00363111	0.00748396
8151	0.00387001	0.00649095
8152	0.003613	0.00678182
8153	0.00367808	0.00654197
8154	0.00383306	0.00753593
8155	0.0036521	0.00687408
8156	0.00366187	0.00677109
8157	0.00384212	0.00718307
8158	0.00409293	0.00723314
8159	0.0036571	0.00710392
8160	0.00366998	0.0071528
8161	0.00366497	0.007231
8162	0.00369	0.00668502
8163	0.00364995	0.00658703
8164	0.00365686	0.00677609
8165	0.00369811	0.00667405
8166	0.00384116	0.00774789
8167	0.00364804	0.00689006
8168	0.00381708	0.00703692
8169	0.00365496	0.00693512
8170	0.00365806	0.00712895
8171	0.00365186	0.00725198
8172	0.00367212	0.00709987
8173	0.00367093	0.0066731
8174	0.00365996	0.00680017
8175	0.00366902	0.0065701
8176	0.0037148	0.00683212
8177	0.00367785	0.00671911
8178	0.00386906	0.00767708
8179	0.00382304	0.00728607
8180	0.00365114	0.00717783
8181	0.00364995	0.00693798
8182	0.00370312	0.00725198
8183	0.00367093	0.00728011
8184	0.00366688	0.00649905
8185	0.00365806	0.00673103
8186	0.00366116	0.00673795
8187	0.00367904	0.00657988
8188	0.00367212	0.0068419
8189	0.00367808	0.00684595
8190	0.0036869	0.00779414
8191	0.00367308	0.00699997
8192	0.00366902	0.00715804
8193	0.00367308	0.00700092
8194	0.00366497	0.00724721
8195	0.00365901	0.00668001
8196	0.00368094	0.00652313
8197	0.00390887	0.00694919
8198	0.00365496	0.00680208
8199	0.00367999	0.00668597
8200	0.00366402	0.00686312
8201	0.00367498	0.007092
8202	0.00376487	0.00789618
8203	0.00368905	0.00757599
8204	0.00417614	0.00751901
8205	0.00380492	0.00731397
8206	0.00399995	0.00673914
8207	0.00382805	0.00693297
8208	0.00381207	0.00680399
8209	0.00399995	0.00684786
8210	0.00383019	0.00710988
8211	0.00382614	0.00699687
8212	0.00401306	0.0070169
8213	0.00383997	0.00726485
8214	0.00381017	0.00857186
8215	0.00385404	0.00724792
8216	0.0040338	0.00757813
8217	0.00394511	0.00699806
8218	0.00383687	0.00667715
8219	0.00396705	0.00656605
8220	0.00370789	0.00680709
8221	0.00371504	0.006675
8222	0.00393414	0.00685096
8223	0.00371504	0.00700092
8224	0.0036962	0.00683093
8225	0.00389695	0.00692296
8226	0.00370002	0.00827098
8227	0.0036881	0.007092
8228	0.00388598	0.00652409
8229	0.00383091	0.00705719
8230	0.00369596	0.00660896
8231	0.00387716	0.00665784
8232	0.00368977	0.00687599
8233	0.00369191	0.0067451
8234	0.00390506	0.00679588
8235	0.00370502	0.00704312
8236	0.00372887	0.00690198
8237	0.003896	0.00698519
8238	0.00370502	0.00848603
8239	0.00370288	0.00656009
8240	0.00389194	0.00654006
8241	0.0037241	0.00679207
8242	0.00370407	0.00664401
8243	0.00388885	0.00669289
8244	0.00371003	0.00695705
8245	0.00370598	0.00685096
8246	0.00389314	0.00685096
8247	0.00373602	0.00717306
8248	0.00371814	0.0069778
8249	0.00392199	0.00743389
8250	0.003829	0.00784707
8251	0.0041151	0.00739288
8252	0.00367999	0.00654793
8253	0.00370407	0.006845
8254	0.00368404	0.00690293
8255	0.00369382	0.00678205
8256	0.00369692	0.00704217
8257	0.003685	0.00709891
8258	0.00370002	0.00695801
8259	0.00369406	0.00721812
8260	0.00369692	0.00724101
8261	0.00370693	0.00711894
8262	0.00391197	0.00658607
8263	0.00375295	0.007406
8264	0.00369906	0.00678396
8265	0.00390196	0.00676799
8266	0.00374103	0.00700307
8267	0.00370812	0.00687599
8268	0.00390601	0.00692701
8269	0.00370502	0.00716805
8270	0.00370908	0.00703979
8271	0.00389791	0.00756502
8272	0.00403094	0.00733209
8273	0.00373697	0.006567
8274	0.00391102	0.00658083
8275	0.00372815	0.00769901
8276	0.00373006	0.00672603
8277	0.00391698	0.00681591
8278	0.00372219	0.00706887
8279	0.00373387	0.00694919
8280	0.00394988	0.00698018
8281	0.00373793	0.00724912
8282	0.00372505	0.00730801
8283	0.00375199	0.00713301
8284	0.00375795	0.00677705
8285	0.00376105	0.00679708
8286	0.00374389	0.00668406
8287	0.00374413	0.00771093
8288	0.00375295	0.00693107
8289	0.00375199	0.00687218
8290	0.00400901	0.00755
8291	0.00374603	0.00721312
8292	0.00374699	0.00702691
8293	0.00395703	0.00741696
8294	0.0040381	0.00784707
8295	0.00390697	0.00684214
8296	0.00410581	0.00677991
8297	0.00390196	0.00712299
8298	0.00389004	0.00672197
8299	0.0039711	0.00769687
8300	0.00376201	0.00708508
8301	0.00376296	0.00714707
8302	0.003757	0.00704908
8303	0.00375509	0.00730395
8304	0.00376487	0.00731516
8305	0.00377703	0.00718784
8306	0.00395799	0.00658798
8307	0.00377011	0.00708795
8308	0.00396204	0.00668311
8309	0.00406694	0.00713301
8310	0.00375795	0.00699615
8311	0.00378799	0.00780797
8312	0.00392914	0.00681591
8313	0.00374603	0.007236
8314	0.00374198	0.00705004
8315	0.00394392	0.00709605
8316	0.00376701	0.00734401
8317	0.00375199	0.00662279
8318	0.00394702	0.00660896
8319	0.0037601	0.00688004
8320	0.0037539	0.00674105
8321	0.00426602	0.00736809
8322	0.00419807	0.00701904
